（ノ＊゜▽゜）ノ ウォォォォォン,,,-1351,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ＊゜▽゜＊）ニパパパ,,,942,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ。・Ｏ・）ノ （（（／＿・）／□ トリアゲ,,,-5783,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ；・ω・）ノ,,,3014,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ＾＾）ノ―――――――※※☆★ＣＯＮＧＲＡＴＵＬＡＴＩＯＮＳ！！★☆,,,-15097,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ＾＾）乂（＾＾ ）ノオヒサオヒサ（ノ＾＾）八（＾＾ ）ノ,,,-10645,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ＾∇＾）／ヤッホー,,,1483,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ＾∇＾）ノ□ ┣□━□━□┫布団干し♪,,,-4469,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ＾▽＾）ノ～～～～『愛』,,,-180,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ‐＾０＾）ノキャーキャー♪,,,-760,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ＿‐；）ハア…,,,2520,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ＿；＼（ ｀ロ´）／イジメルナ！！,,,-3191,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ＿・、）,,,3945,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ＿・。）,,,3945,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ＿・。）ヾ（・ω・＊）ナデナデ,,,-1954,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ＿・。）／゜・：＊【祝】＊：・゜＼（・＿・、）,,,-7132,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ‘・∀・）ノ,,,3014,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ｀・ロ）ノ＜嫌嫌嫌嫌嫌嫌嫌嫌嫌！！！！,,,-4469,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ｀Д´）ノ＾・：＊：・゜’（（●～＊チチチ，。・：＊：・゜’☆オメデトォー！！,,,-18983,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ｀Д´）ノ彡┻━┻,,,1483,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ￣□￣）ノオオオォォォォ！ミ（（ノ＿ω＿）ノバタ,,,-7819,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ￣▽￣）ノ～～～～｛恋心｝,,,-760,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ￣〓￣）ノ　ちゅ～,,,1483,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ´（００）‘）八（＊’（ＯＯ）’＊）ノイエーイ,,,-7132,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ´‐｀ヽ）カワイイッテイッテヨ…,,,-2568,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ´ー｀）ノ～～～～《愛》,,,-180,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ´∀‘）ノ,,,3490,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ´∀｀）ノ＊．゜・。：＊：．゜・☆Ａ ＨＡＰＰＹ ＮＥＷ ＹＥＡＲ☆・゜．：＊：。・゜．＊ヽ（´∀｀ヽ）,,,-29738,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ´∀｀）ノぉめでとぉ☆,,,387,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ´∀｀＊）,,,3490,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ´▽｀）ノ｛＋＋＋ＴＨＡＮＫ ＹＯＵ＋＋＋｝ヽ（´▽｀ヽ）,,,-11370,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ´▽｀）ノオオオオッ♪,,,387,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ´ＵωＵ‘＊悲）＝ε３,,,387,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ´Д｀）ノ★ＬＯＶＥ★（ノ´Д｀）ノ,,,-3825,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ´д｀）ラヂャ！,,,2009,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ´д｀ノ。・ゎーぃ・。＼´д｀＼）,,,-3191,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ〃＾▽＾〃）ノ。・：＊：・゜★，。・：＊：・゜オメデトー♪,,,-11370,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ＝´∀｀＝）ノＬＯＶＥ♪,,,-180,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ＞。☆）ノ キャッ,,,1483,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ＞▽＜。）ノ）） イヤァァァァ,,,-1954,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ゜∀゜）ノ,,,3490,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ゜∀゜）ノ　はめはめ,,,942,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ゜∀゜）ノ⌒・＊：．。． ．。．：＊・゜゜・＊☆才三⊃゛├,,,-11370,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ∀゜＊）,,,3945,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ∀’＊）ペチ,,,3014,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ∀；‘）,,,3945,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ∀＼＊）,,,3945,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ∀‘）,,,4379,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ∀‘）アチャー,,,2520,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ∀‘）タハー,,,3014,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ∀‘）ノ∀‘）ノ∀‘）ジェトストリームアチャー,,,-7132,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ∀‘＊）,,,3945,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ∀‘＊）ペチ,,,3014,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ∀‘？）,,,3945,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ∀‘●） ハンセイ,,,1483,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ∀｀●）⊃【。＋゜愛羅武勇。＋゜】,,,-3191,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ∀￣〃）ヘヘヘ,,,2520,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ∀ヽ＊）イナイイナーイ （＊´・∀・）ノ゛ バィバィ～,,,-9927,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ∀≦。）ノぷぷ～ッ,,,1483,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ∀≦。）ノぷぷ‐ッ♪,,,942,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ∀≦。）ノぷぷ‐ッ笑,,,942,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ゜∇゜）ノ⌒☆才Ξ⊃゛├☆,,,-760,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ∇≦＊）,,,3945,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ∇≦＊） キャハッッッッ♪,,,-760,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ∇≦＊）キャハッッッ♪,,,387,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ∇≦＊）ポッ,,,3014,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ∇≦、）ノ彡☆ キャハハ！！バンバンッ！！,,,-5783,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ≧∀）ノわぁ～い♪,,,1483,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ≧∀≦）ノ・‥…━━━★ ピキューン！,,,-4469,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ≧▽≦）ノ～～～～『すき』゜＋,,,-1954,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ゜⊿゜）ノあうぅ！！,,,942,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ゜⊿゜）ノびっくり！！,,,387,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ゜▽゜）ノ ☆：＊：・おつかれさま・：＊゜☆,,,-6453,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ▽〃）,,,4379,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ▼ー▼）ノ～～～～【悪心】ゴンッ☆（・＿・）ン？≡ヾ,,,-9217,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ・＿＾）⌒☆‥‥…━━━━━（＝＾‐‐＾）。ｏ＜催眠ネコビーム♪,,,-13586,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ・＿＾）⌒☆‥‥…━━━━━（＝＾‐ω‐＾）。ｏ＜催眠ネコビーム♪,,,-14338,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ・＿・）ノ凹 ┣凹━凹━凹┫オセンタク♪,,,-5121,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ・‘∀・）♀‥…━━━━～＜巛巛巛愛してるー＞＞,,,-7819,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ・‘ω・）ノ゛ヵヮィィヽ（・ω´・ゞ）ヵヮィィ （・‘ω´・＋）Ｂ 超ヵヮィィ,,,-18983,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ・∀・）ノ＝●ウンコー！！,,,-760,名詞,一般,*,*,*,*,*,*,*,kaomoji
゛（ノ・Ｏ・）ノジャーンプッ！,,,-760,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ・ω・）ノオヽ（・ω・ゞ）ハ（σ・ω・）σツでぃす♪,,,-9217,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ・д・）ノコーンヾ（・д・ヾ）バーン（σ・д・）σワ,,,-9217,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ゜０゜）ノ～貝 ”☆θ（・△・メ）Ｏ茶がぬるいわ！,,,-8514,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ３‐＊）,,,3945,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ’Ａ‘＊）,,,3490,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノＣ＿，・；）ハア・・・,,,387,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ‐Ｏ‐）ノ　┫,,,2520,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノＴ∇Ｔ）ノ ））））））　はぅ～～っっ,,,-4469,名詞,一般,*,*,*,*,*,*,*,kaomoji
（のｖの）＜やぁやぁ。,,,1483,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ’Ｘ‘。ヽ）,,,3014,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノε゜●）,,,3945,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ゜ο゜）ノ オオオオォォォォォォ‐,,,-3191,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ゜ρ゜）ノ ォォォ・・ォ・・ォ・・・・,,,-4469,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ゜ω゜）ノ＊．オオォォォォォォォー,,,-3191,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノω；‘）,,,3945,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノω；‘）シクシク,,,2009,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノω‘　）,,,3945,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノω‘）プププ,,,3014,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノω‘＊）,,,3945,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノω‘＊）ノ,,,3490,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノω‘＊）ノ” ンフフフフッ,,,-760,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノω｀＊）んふふ♪,,,2009,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノω＜。）ノ））☆．。＋゜：；＊ＢчёＢчё＊；：゜＋。．☆,,,-11370,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノω＝‘）,,,3945,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノω＝‘）シュン,,,2520,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノω・。）,,,3945,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノω・‘）,,,3945,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ゜Д゜）,,,3945,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ゜Д゜）おはよう,,,2009,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ゜Д゜）ノオォオォ,,,1483,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノД‘）,,,4379,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノд‐‘）,,,3945,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノД‘）～゜。ネムー,,,1483,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノД‘）シクシク,,,2520,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノД‘）ハァ,,,3490,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノд｀＠）アイター,,,2009,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノд’゜）。＊゜＋。゜～さよなら,,,-1954,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノдヽ）ゴゴ（ 乂 ）ゴゴヾ（‘Д´）ノゴルア！！,,,-7819,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ノ゜ー゜）ノ☆才≡⊃”├￢♪,,,-760,名詞,一般,*,*,*,*,*,*,*,kaomoji
（゜ヘ゜）？,,,3945,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ヘ；＿ ＿）ヘ　ガクッ,,,942,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ペ◇゜）」ナカマ Ｌ（゜□゜＿）,,,-1954,名詞,一般,*,*,*,*,*,*,*,kaomoji
（‐゛‐メ） ヒクヒク,,,1483,名詞,一般,*,*,*,*,*,*,*,kaomoji
（メ｀ノД´）ゴルァァァァ―（＊´‐｀）―→キコエナーイ,,,-9217,名詞,一般,*,*,*,*,*,*,*,kaomoji
（メ▼（エ）▼）Ｙ─┛～～,,,387,名詞,一般,*,*,*,*,*,*,*,kaomoji
（メ▼▼）Ｙ‐．。Ｏ○ フーー,,,-760,名詞,一般,*,*,*,*,*,*,*,kaomoji
（メ▼ー▼）／●～＊【呪】＊～●＼（▼ー▼メ）字が違うよ～ん,,,-10645,名詞,一般,*,*,*,*,*,*,*,kaomoji
（メ▼Ｃ◇ゞ　（メ▼▼）＿□ おかわりよこしな,,,-5783,名詞,一般,*,*,*,*,*,*,*,kaomoji
（メ▼Д▼）Ｙ━━━━━━━━━━┛～～～～．。Ｏ○,,,-7819,名詞,一般,*,*,*,*,*,*,*,kaomoji
（メ●´＿＿＿＿＿＿＿＿＿＿＿＿＿,,,-1954,名詞,一般,*,*,*,*,*,*,*,kaomoji
（メ●´＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿｀●）ビ,,,-7132,名詞,一般,*,*,*,*,*,*,*,kaomoji
（メ゜皿゜）ノ”▼▼サングラスフリフリバイバイ,,,-5783,名詞,一般,*,*,*,*,*,*,*,kaomoji
（メ゜皿゜）フンガー,,,2009,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ヤダ´゜д゜｀）エ？ ヽ（，‐｀Д´‐）ヤダッテカオニカイ,,,-10645,名詞,一般,*,*,*,*,*,*,*,kaomoji
（やばぁ～誰だこの人？）○Ｏ。．（」゜ロ゜）」 おひさ～,,,-9217,名詞,一般,*,*,*,*,*,*,*,kaomoji
（レ´Д｀）地球にアイーン（「´Д｀）お空にアイーン,,,-7819,名詞,一般,*,*,*,*,*,*,*,kaomoji
（゜ロ゜,,,4787,名詞,一般,*,*,*,*,*,*,*,kaomoji
（゜ロ゜）／（゜ロ゜）／（゜ロ゜）／（゜ロ゜）／（゜ロ゜,,,-9217,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ろ）○Ｏ。．（む）○Ｏ。．（＊´‐＿●‐）Ｖ‐～～ ＿［ＰＣ］,,,-12101,名詞,一般,*,*,*,*,*,*,*,kaomoji
（゜ロ゜）ギョェ,,,3014,名詞,一般,*,*,*,*,*,*,*,kaomoji
（゜ロ゜）ギョエ！！,,,2009,名詞,一般,*,*,*,*,*,*,*,kaomoji
（゜ロ゜）ムリ（゜ロ゜）ムリ（゜ロ゜）ムリ（゜ロ゜）ムリ（゜ロ゜）ムリ（゜ロ゜）ムリ（゜ロ゜）ムリ（゜ロ゜）ムリ,,,-31469,名詞,一般,*,*,*,*,*,*,*,kaomoji
（゜ロ゜； 三 ；゜ロ゜）ヒイイイィィ（゜ロ゜； 三 ；゜ロ゜）ヒイイイィィ,,,-16633,名詞,一般,*,*,*,*,*,*,*,kaomoji
（゜ロ゜；）エェッ！？,,,1483,名詞,一般,*,*,*,*,*,*,*,kaomoji
（ロ＿ロ）ゞカシコマリマシタッ！！,,,-1954,名詞,一般,*,*,*,*,*,*,*,kaomoji
（愛’Ｕ｀◆％）ノ”,,,2009,名詞,一般,*,*,*,*,*,*,*,kaomoji
（炎ロ炎）～～～,,,3014,名詞,一般,*,*,*,*,*,*,*,kaomoji
（喜＞ω＜）ノ【嬉しいのぉ～】,,,-760,名詞,一般,*,*,*,*,*,*,*,kaomoji
（喜’Ｖ‘＊）,,,3490,名詞,一般,*,*,*,*,*,*,*,kaomoji
（嬉＊０∀Ｖ＊＄）,,,2520,名詞,一般,*,*,*,*,*,*,*,kaomoji
（嬉＊０д０Ｐ）Ｐ＋♪,,,1483,名詞,一般,*,*,*,*,*,*,*,kaomoji
（嬉＊ＯＸ＜＊％！）ノ,,,1483,名詞,一般,*,*,*,*,*,*,*,kaomoji
（嬉´▽‘）ノぁ？ヵ゛㌧,,,942,名詞,一般,*,*,*,*,*,*,*,kaomoji
（嬉´Ｖ｀♭⌒Ｙ⌒Ｙ⌒Ｙ⌒Ｙ♪,,,-760,名詞,一般,*,*,*,*,*,*,*,kaomoji
（嬉◆’Ｖ｀＊◎）ノ⌒＋。・,,,-180,名詞,一般,*,*,*,*,*,*,*,kaomoji
（嬉０∀＜＊）ぅれＵぃぞぉ,,,387,名詞,一般,*,*,*,*,*,*,*,kaomoji
（嬉Ｏ□Ｏ★）／,,,3014,名詞,一般,*,*,*,*,*,*,*,kaomoji
（嬉ο∀Ｏ艸）♪,,,3014,名詞,一般,*,*,*,*,*,*,*,kaomoji
（嬉゜ω゜）ウ・・・ウレシィ,,,-180,名詞,一般,*,*,*,*,*,*,*,kaomoji
（激´д｀怒）アタマかちわったろか？（激´,,,-4469,名詞,一般,*,*,*,*,*,*,*,kaomoji
（‐公‐ ；）　チッ,,,2009,名詞,一般,*,*,*,*,*,*,*,kaomoji
（三ФÅФ三）,,,3490,名詞,一般,*,*,*,*,*,*,*,kaomoji
（照‘・ω・＊）‐Ｏ【゜＋．ＣнＯＣＯ゜＋．】,,,-5783,名詞,一般,*,*,*,*,*,*,*,kaomoji
（笑？？艸Ｖ゜？？？）,,,1483,名詞,一般,*,*,*,*,*,*,*,kaomoji
（笑´∀｀）ヶラヶラ,,,2009,名詞,一般,*,*,*,*,*,*,*,kaomoji
（笑´・艸・）,,,3490,名詞,一般,*,*,*,*,*,*,*,kaomoji
（笑´ｗ｀）,,,3945,名詞,一般,*,*,*,*,*,*,*,kaomoji
（笑＞艸＜）,,,3945,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人（エ）‐）謝謝（‐（エ）人）謝謝,,,-2568,名詞,一般,*,*,*,*,*,*,*,kaomoji
（゜人゜）（‐人‐）ゴメンネ,,,-180,名詞,一般,*,*,*,*,*,*,*,kaomoji
（‐人‐）ごめんよおぉ,,,1483,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人‐）謝謝,,,3945,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人‐）謝謝（‐人）謝謝,,,942,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人＊｀З゜）,,,3490,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人＊′ω‘）★Ｇ００Ｄ ЙΙＧΗТ☆（′ω‘＊人）,,,-7819,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人；´Д｀）ゴメンネ,,,1483,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人´？｀）？,,,3490,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人´∀｀）．☆．。．：＊・,,,-180,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人´∀｀）．☆．。．：＊・゜,,,-760,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人´∀｀）．☆．。．：＊ありがとぉ☆彡,,,-3825,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人´∀‘）ァリガトネ♪,,,942,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人´∀‘＊）お・ね・が・い☆ミ,,,-1351,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人´∀｀Ｏ）：ぁ．＊゜：：リ．。：が．．と＊．ぅ゜：．．（Ｏ´∀｀人）,,,-15097,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人´∇‘）ぁりが㌧。＋．゜♪,,,-760,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人´・Θ・｀）,,,3014,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人´・ω・）こんちぁ♪,,,942,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人´Θ｀）。Ｏ．゜。＊・★ＧＯＯＤ ＮＩＧＨＴ★・＊。゜Ｏ。（´Θ｀人）,,,-15862,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人´ω｀）,,,3945,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人´ω｀）．ア☆．リ。ガ．：ト＊,,,-1954,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人´ω｀）．ア☆．リ。ガ．：ト＊・,,,-2568,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人´Д‘）ァリガトォォォ！！,,,-760,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人´З‘）．：＊゜．．：。：．オハヨゥ．：＊゜：．。：．,,,-9927,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人∀｀●）アリガトゥ♪,,,942,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人∀｀●）アリガトォ♪,,,942,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人∀・）,,,4379,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人∀・）タノム,,,3014,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人●´ω｀●）,,,3014,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人・？・）？,,,3490,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人・∀・）,,,3945,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人・ｖ・ァリガチュッ＊＊）,,,-180,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人’Ａ‘）,,,3945,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人ＵＣ＿Ｕ｀＊）。Ｏ○（サンタサン．＋゜♪）,,,-5783,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人ｕдｕ）,,,3945,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人’Ｖ｀）,,,3945,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人’Ｖ‘∞） ぁレナま∪τぉめτ”とぅ（∞’Ｖ‘人）,,,-8514,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人’ｗ’●）,,,3490,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人‐ω‐）。Ｏ．゜。＊．★ＧＯＯＤ ＮＩＧＨＴ★．＊。゜Ｏ。（‐ω‐人）,,,-15862,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人‐ω‐）。Ｏ．゜。＊・★ＧＯＯＤ ＮＩＧＨＴ★・＊。゜Ｏ。（‐ω‐人）,,,-15862,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人‐ω‐）。Ｏ．゜。＊・★βＹё βＹё★・＊。゜Ｏ。（‐ω‐人）,,,-13586,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人’ω’＊）,,,3490,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人ω＜‘；）,,,3490,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人ω≦）,,,4379,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人‐ω・）,,,3945,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人’д‘Ｏ）,,,3490,名詞,一般,*,*,*,*,*,*,*,kaomoji
（人д〃）,,,4379,名詞,一般,*,*,*,*,*,*,*,kaomoji
（台´）ケッ・・・,,,2520,名詞,一般,*,*,*,*,*,*,*,kaomoji
（＇旦＇）ジーッ,,,3014,名詞,一般,*,*,*,*,*,*,*,kaomoji
（朝´∀｀）｛♪ＧＯＯＤ ＭＯＲＮＩＮＧ♪｝（´∀｀朝）,,,-9217,名詞,一般,*,*,*,*,*,*,*,kaomoji
（怒｀・（ェ）・´）,,,2009,名詞,一般,*,*,*,*,*,*,*,kaomoji
（怒｀・ω・´）ムキッ,,,1483,名詞,一般,*,*,*,*,*,*,*,kaomoji
（怒‘Ｕ＿ｕ´＊）,,,2520,名詞,一般,*,*,*,*,*,*,*,kaomoji
（怒゜Д゜Ｐ【 ！！！㌦ァ！！！ 】Ｑ゜Д゜怒）,,,-6453,名詞,一般,*,*,*,*,*,*,*,kaomoji
（八、）～～～～～＝＝＝＝３３３ ヒドイワァ・・・,,,-7132,名詞,一般,*,*,*,*,*,*,*,kaomoji
（反´д｀省人）ゴメンナサイ（人反´д｀省）,,,-5121,名詞,一般,*,*,*,*,*,*,*,kaomoji
（萌０З≦艸）。＋゜★,,,1483,名詞,一般,*,*,*,*,*,*,*,kaomoji
（夢）○ＯＯ。。φ（＃＿＿）ｏ．．．ＺｚＺＺ,,,-5121,名詞,一般,*,*,*,*,*,*,*,kaomoji
（羅´з｀）爻（´ε｀武）,,,387,名詞,一般,*,*,*,*,*,*,*,kaomoji
（藁｝艸н０‘＊）,,,2520,名詞,一般,*,*,*,*,*,*,*,kaomoji
（丱Ｏ＞∀＜）,,,3490,名詞,一般,*,*,*,*,*,*,*,kaomoji
（丱ω‘＝）,,,3945,名詞,一般,*,*,*,*,*,*,*,kaomoji
（丿＾ω＾ヽ）,,,3490,名詞,一般,*,*,*,*,*,*,*,kaomoji
（丿Ａ‘＊）,,,3945,名詞,一般,*,*,*,*,*,*,*,kaomoji
（乂＝д＝Ｏ）,,,3490,名詞,一般,*,*,*,*,*,*,*,kaomoji
（乂∀・）┌┛）‘д） ；∴コトワルキック！！,,,-5783,名詞,一般,*,*,*,*,*,*,*,kaomoji
（乂∀・）┌┛）‘д）∴ドガッ,,,-760,名詞,一般,*,*,*,*,*,*,*,kaomoji
（乂∀・）┌┛）‘д）・∵．コトワル！,,,-3191,名詞,一般,*,*,*,*,*,*,*,kaomoji
（乂・д・´）,,,3490,名詞,一般,*,*,*,*,*,*,*,kaomoji
（乂’ω’＊）,,,3490,名詞,一般,*,*,*,*,*,*,*,kaomoji
（乂д´）,,,4379,名詞,一般,*,*,*,*,*,*,*,kaomoji
（从ＯωＯ｀★）,,,3014,名詞,一般,*,*,*,*,*,*,*,kaomoji
（从ＵＸＵ‘χ♪）,,,2520,名詞,一般,*,*,*,*,*,*,*,kaomoji
（从Ｖ皿Ｖ★！）,,,3014,名詞,一般,*,*,*,*,*,*,*,kaomoji
